sel__k,MAE
1,
2,1.7032241188893251
3,1.7348389720558368
4,1.7412951675577968
5,1.7507716234280482
6,1.7496752486378147
7,1.7497392765315698
8,1.719421543105074
9,1.7049162205727757
10,1.7097835252346072
11,1.7081319934808235
12,1.7106885608102862
13,1.7086569508881584
14,1.7016290744544935
15,1.7095992899642785
16,1.71269426484793
17,1.6995096945022643
18,1.6905699858818617
19,1.6507099736914594
20,1.6075252256846133
21,1.5950177153003267
22,1.5855793634905815
23,1.5831914595330085
24,1.5724913553818454
25,1.5553858972327257
26,1.5466979298318047
27,1.541494251280047
28,1.532479542959363
29,1.5298930662519357
30,1.5241948009418371
31,1.510500258071537
32,1.5084421020245573
33,1.5092846421549688
34,1.5068948975367873
35,1.5004734981351866
36,1.492794026277937
37,1.4881566218135518
38,1.4772188910461932
39,1.4726248985894552
40,1.4659106867154703
41,1.4678453014230228
42,1.4678996090630618
43,1.4667022116720791
44,1.4674713186257264
45,1.4694681458069447
46,1.4612035256431104
47,1.4603910385897017
48,1.4625915725520524
49,1.4637323273227996
50,1.4639790693675898
51,1.4665863031831718
52,1.4656827965527
53,1.4621359172195474
54,1.460412970694065
55,1.460338214904433
56,1.4603132885532866
57,1.4621779906284549
58,1.4662663624288956
59,1.4694477117698073
60,1.4712543757172172
61,1.4710959487308808
62,1.4727081598206944
63,1.4732749779338374
64,1.4782537361968076
65,1.4821961660275647
66,1.4851574338466873
67,1.4856776521171142
68,1.4885570357492381
69,1.4913734152270806
70,1.4915883251128548
71,1.491985022317094
72,1.4911640769698125
73,1.4914940208816965
74,1.489149213104235
75,1.485332808072787
76,1.488124190716693
77,1.487550334681643
78,1.4872658087689374
79,1.4866568532058493
80,1.4889339889360445
81,1.4906745633900942
82,1.4894815876462377
83,1.4914610102397967
84,1.4918646174141608
85,1.488146158191644
86,1.4877208219783502
87,1.4862131152305527
88,1.4875894143543171
89,1.48712725859802
90,1.484979815875662
91,1.4838037454484123
92,1.4847234011490211
93,1.4855674402192214
94,1.4858685060417447
95,1.4877466207079304
96,1.4860641700377368
97,1.485490325523227
98,1.4865855116671427
99,1.4855806618388603
100,1.4863308933014472
101,1.486562363378192
102,1.707085198459869
103,1.7133109238381679
104,1.7126816074287632
105,1.7226231152418745
106,1.723091769989764
107,1.7174729530181738
108,1.7124708277471379
109,1.7108519955002157
110,1.7121929695746707
111,1.7024200723830736
112,1.7029954853765557
113,1.7030245166018039
114,1.7016927277457305
115,1.9531881509971158
116,1.9515923711643484
117,1.9577519501561276
118,1.9563206214988536
119,1.9531212362833363
120,1.9482308463471976
121,1.9587109923912547
122,1.9542374706179708
123,1.9510797928061623
124,1.941835131270148
125,1.946642584404458
126,1.9492299767681212
127,1.9540592874032505
128,1.9609672023672688
129,2.5708721366288807
130,2.5731344068275233
131,2.569262105179455
132,2.574672706186329
133,2.5583358104959784
134,2.560498088361212
135,2.5579719640752034
136,2.5466287395665415
137,2.5467336838868917
138,2.544997465616553
139,2.536147926854417
140,2.5216432664693773
141,2.505960455159311
142,2.5067858306331714
143,2.5102633441796427
144,2.5125671869821526
145,2.5144505656175187
146,2.5149140393602685
147,2.5111122751332053
148,2.514049198484425
149,2.5133999545881425
150,2.5155095933907163
151,2.5112424275818666
152,2.514051202811018
153,2.5155661219239738
154,2.5140760733883667
155,2.513837181493064
156,2.509249519989726
157,2.498923929190609
158,2.4915844626352173
159,2.4949269328951975
160,2.4906936652691205
161,2.4952030639178813
162,2.494247109863073
163,2.4994858569312055
164,2.5042801968137507
165,2.5007794992460077
166,2.501901258388163
167,2.49567943313224
168,2.4994512470906174
169,2.5084776660383894
170,2.509720305961372
171,2.510644777745604
172,2.5093633038059
173,2.508563904782195
174,2.5070156398846506
175,2.506263380530601
176,2.5079651199282385
177,2.507915778896748
178,2.507915778896748
179,2.507915778896748
180,2.507915778896748
181,2.507915778896748
182,2.507915778896748
183,2.507915778896748
184,2.507915778896748
185,2.507915778896748
186,2.507915778896749
187,2.507915778896748
188,2.507915778896748
189,2.507915778896748
190,2.507915778896748
191,2.507915778896748
192,2.507915778896748
193,2.507915778896748
194,2.507915778896748
195,2.507915778896748
196,2.507915778896748
197,2.507915778896748
198,2.507915778896748
199,2.507915778896748
200,2.507915778896748
201,2.507915778896748
202,2.507915778896748
203,2.507915778896748
204,2.507915778896748
205,2.507915778896748
206,2.507915778896748
207,2.507915778896748
208,2.507915778896748
209,2.507915778896748
210,2.507915778896748
