sel__k,MAE
1,1.5528575338628805
2,1.3554354225649772
3,1.2530631005636605
4,1.2411110548690543
5,1.1714370599263946
6,1.1442562526563183
7,1.1132905508983393
8,1.0845163234991397
9,1.09467017489443
10,1.0817697217110847
11,1.064622785806384
12,1.0681398785149008
13,1.0530383048799605
14,1.0433437479869339
15,1.0498086852387503
16,1.0530409279550317
17,1.0299600269859739
18,1.0494694392869226
19,1.054394756368673
20,1.0592260442525163
21,1.0520376310383726
22,1.061091839367489
23,1.0473368760417532
24,1.054673771749779
25,1.056453811913173
26,1.052072895686871
27,1.061750580045283
28,1.0530258696279555
29,1.0581020234678256
30,1.0457467262995261
31,1.0391473022948658
32,1.055049175262267
33,1.0419360257969759
34,1.0484328829667873
35,1.0467059999152133
36,1.0465430542182834
37,1.037405264117267
38,1.034805361976571
39,1.0397471376313552
40,1.0386324310586965
41,1.0318129337557407
42,1.0192890643242096
43,1.0142953392971592
44,1.0255709620684612
45,1.0160806232719877
46,1.006761313758242
47,1.0131922017095563
48,1.0051874959091571
49,1.014202093646372
50,1.000550239850622
51,1.0018164864277663
52,1.0019231033878127
53,0.9974942812988864
54,0.9928457221944842
55,0.9878620770672831
56,0.9968850452934108
57,0.9987469197451292
58,0.9989420698681785
59,0.9983635312843109
60,0.9947349842669564
61,1.0025196416904223
62,1.0021402225109264
63,1.00068495879466
64,1.0107423761220042
65,0.9978844034597175
66,1.0079371533165875
67,1.0014016016859444
68,1.00189075078272
69,1.0076535212416238
70,1.0039512240230808
71,0.9999369741814096
72,0.9988052058111959
73,0.9980339720505526
74,1.0019219174330989
75,0.9931410489237678
76,0.9948948931225402
77,0.9888551976927182
78,0.997655172994419
79,1.0135741091822894
80,0.9967096961284685
81,0.9907566839492001
82,0.9966973095547161
83,0.9902020596564051
84,0.992850799620323
85,0.9912677421963569
86,0.9971614892276554
87,0.990769682310624
88,0.9926079423391005
89,0.9928254328356203
90,0.9852022529804457
91,0.9865903916522952
92,0.9842472910078807
93,0.9889050486020362
94,0.9856337454770494
95,0.9907554367330086
96,0.9749854879290716
97,0.968243437224624
98,0.9731833404523184
99,0.9640656300404538
100,0.9751040369919891
101,0.9769595471137112
102,0.9817700143249268
103,0.9821394444607724
104,0.9885421662990301
105,0.9792943748161235
106,0.9803846920759464
107,0.9791132654939949
108,0.9724211169841868
109,0.9829600127741381
110,0.9722827063873457
111,0.9695628294399049
112,0.9701714354994588
113,0.9777764353966261
114,0.9702217042714214
115,0.9687289483238578
116,0.9754509592840714
117,0.9696296637007776
118,0.9767723973418002
119,0.9709676538391214
120,0.9640342339631826
121,0.9721987960806551
122,0.9682860970293282
123,0.9638024543376663
124,0.9721968254418784
125,0.97069793640972
126,0.9642340546862791
127,0.9676408523817164
128,0.9657662150376413
129,0.9670910709673035
130,0.9585700533981584
131,0.9669012789084165
132,0.9575756917351916
133,0.9613839223526562
134,0.9621640655921796
135,0.9684635547168255
136,0.962222062447675
137,0.9712871558800653
138,0.9596034068302419
139,0.957980735352267
140,0.9658468958962819
141,0.9596562879949448
142,0.9589533042876531
143,0.963827613882092
144,0.9657109204795088
145,0.9626022680972777
146,0.9658688785893964
147,0.9668418299869045
148,0.9674945472900432
149,0.9660619889143341
150,0.9635484386359396
151,0.9719851223356718
152,0.964535216403172
153,0.9736817947302436
154,0.9641363267654363
155,0.970650960651007
156,0.9667642014040155
157,0.9730518439649628
158,0.9598694248019028
159,0.9653416695883155
160,0.9677124383831838
161,0.9744921156573094
162,0.966160748757198
163,0.9596561957805553
164,0.9633870772854388
165,0.965052206273692
166,0.9659677632892458
167,0.9615484437981215
168,0.9657973254510039
169,0.9647471770294864
170,0.9697733511036358
171,0.9698128470286176
172,0.9705050511787406
173,0.9655750194874166
174,0.9697682066810002
175,0.963845532271344
176,0.9672524692395604
177,0.9673030857267012
178,0.9719184011414653
179,0.9693287118882488
180,0.964126853894032
181,0.9702756307442048
182,0.9687132051980701
183,0.9612097794613337
184,0.9624063576788011
185,0.9709782334468845
186,0.9648125431068126
187,0.9663222561640764
188,0.9661669162073793
189,0.9651141525535724
190,0.9631301461324363
191,0.9699873119963054
192,0.9629890763900167
193,0.9736378474369796
194,0.9707937322794706
195,0.9678252993245638
196,0.963215386278512
197,0.973080547808174
198,0.9689134206007566
199,0.9653204020193029
200,0.9666113313941889
201,0.9653361240460216
202,0.970411907279662
203,0.9673198580332489
204,0.9720530426281576
205,0.9676572601972381
206,0.9688000663405057
207,0.9698761786346236
208,0.9672024209381497
209,0.9680618281597944
210,0.9641118991212334
