sel__k,MAE
1,1.6060309448156038
2,1.3392111016179944
3,1.324926455829769
4,1.2573955909670522
5,1.1878781744160305
6,1.1582511180299515
7,1.1269286956093827
8,1.1400194587203398
9,1.1146225414159212
10,1.101133930522686
11,1.087458408852604
12,1.0826861190747719
13,1.0533081763878878
14,1.0562867810709287
15,1.0515908382523025
16,1.0490413512819141
17,1.054847569002731
18,1.0642103817480604
19,1.0685192053294663
20,1.065445047575199
21,1.0619549073420114
22,1.035129300033513
23,1.043938218197145
24,1.0345923641008967
25,1.0442910676909245
26,1.0440616584095639
27,1.0415995668561255
28,1.051401808335423
29,1.0504896253128555
30,1.0513728431488374
31,1.0461176612131302
32,1.047132536329033
33,1.0403079867161709
34,1.0536183301254805
35,1.0496705541777231
36,1.0445523247255282
37,1.0235337911774343
38,1.0207337799590883
39,1.009952184230815
40,1.0244294395803561
41,1.0162190713687407
42,1.0095007087025223
43,1.002992228184437
44,1.003160895220036
45,1.0107660572044057
46,1.0068875344600934
47,1.0078833990429803
48,1.0119355781588542
49,1.0048632081308042
50,1.0088119311260133
51,1.0118654031320256
52,1.0136320826122318
53,1.0176975911989596
54,1.0133123397075643
55,1.008446999656371
56,1.0159911867256652
57,1.0129553260720459
58,1.0118749676876273
59,1.0101220115269791
60,1.0127871804728246
61,1.0079009991577066
62,1.0061972666614125
63,1.0001832380238669
64,1.0088674417965486
65,1.0083646970569333
66,1.010339197311553
67,1.0077008505873029
68,1.0040365932164865
69,1.0017391335245938
70,1.0060584523623177
71,1.003155045813636
72,1.006555599817014
73,1.008491333417134
74,1.0010435541324776
75,1.0075994253514684
76,1.0002586918042933
77,1.006466116944862
78,1.0031721525414674
79,0.9979147913494507
80,1.0032503905582895
81,1.0093757880166139
82,0.9990737071864638
83,1.0094672693135007
84,0.9969014106080206
85,0.9990202166210475
86,0.9838210560975795
87,0.9956336800562625
88,0.9990252230786868
89,1.0018992251399936
90,0.9960628415814061
91,1.0002616020419974
92,0.9944817603334875
93,1.0033319641284104
94,1.0006634794437193
95,1.004312097008618
96,1.0091251343891945
97,1.007124784757544
98,0.9916042990340859
99,0.9945822630615034
100,0.9971528010828885
101,0.9992352086565202
102,0.9925697872539926
103,0.9905181631228931
104,0.9893648545676232
105,0.9955465676901702
106,0.9953580880359533
107,0.992156178387196
108,0.9896290442014954
109,0.9943495980799041
110,1.000563019485056
111,1.000622919419943
112,1.0002940343086504
113,1.0053810257870088
114,0.9975786649529373
115,0.9902905958616703
116,0.9961023680876443
117,0.9943328197798149
118,0.9979060407448483
119,1.0004996737930394
120,0.9989481901061779
121,0.9927380499648424
122,0.9945077708175906
123,0.9956859523012138
124,0.987893733958775
125,0.9849105624303188
126,0.9858112452010249
127,0.9972402164853401
128,0.9945573640381155
129,0.9896473186426614
130,0.98395814777436
131,0.9848480407856354
132,0.9858451691844244
133,0.9842066601548232
134,0.9875704580334406
135,0.9825475789395957
136,0.9774035310687791
137,0.9805715871574868
138,0.9826641803554306
139,0.9838868379982878
140,0.9810753538734398
141,0.9915624468995485
142,0.9916230986208721
143,0.9863860603688935
144,0.9834250347404639
145,0.9858034846006791
146,0.9840724742388504
147,0.9859085596120257
148,0.9805608073935682
149,0.982698507990417
150,0.9770138424306734
151,0.9713853286907977
152,0.9697413823563756
153,0.9659702145437089
154,0.9716493135142529
155,0.9693720544261506
156,0.9737420228772521
157,0.9673842970194622
158,0.9670699304125246
159,0.9688208033157536
160,0.96874923819579
161,0.9704105972780295
162,0.9649377070870688
163,0.9667899773293124
164,0.9600180633463206
165,0.962328628136635
166,0.9634742055685366
167,0.9585334299881633
168,0.9699010608881445
169,0.9624590437198453
170,0.9619406405358077
171,0.9593842172600863
172,0.956469950750796
173,0.9658159636768288
174,0.9685078049787612
175,0.9655580466322642
176,0.9656518246608413
177,0.9662674212984306
178,0.9648581456379819
179,0.9662711578584724
180,0.9673382405602251
181,0.9690343695607957
182,0.9718120287965017
183,0.9677269979589674
184,0.9703388554837571
185,0.9662901209654022
186,0.9691259169200872
187,0.9686341824689022
188,0.9685725770174997
189,0.9698290604038624
190,0.9693863056673142
191,0.9679342735797168
192,0.9679736848165041
193,0.9690167732309142
194,0.9636561203824916
195,0.9649663304047637
196,0.9697690392728668
197,0.9680916184231726
198,0.9651774058024145
199,0.9682886275539604
200,0.9698682370992004
201,0.9667157324908093
202,0.9661342427659079
203,0.9676336631390511
204,0.9708863558463607
205,0.9691665495732661
206,0.9663581103979744
207,0.9677592759800064
208,0.9675310783682609
209,0.9677568459780136
210,0.9679437280281717
