sel__k,MAE
1,1.5659135873291352
2,1.4471878835086602
3,1.3910393218118169
4,1.370229756268108
5,1.3372602260339406
6,1.3202738044733329
7,1.3010240602256222
8,1.2812063032555776
9,1.244355177597221
10,1.2367316118628204
11,1.2152533323235268
12,1.2240956968924588
13,1.2468623622687263
14,1.2949571968742986
15,1.2751423746679953
16,1.2944535028207949
17,1.2792013002173557
18,1.2822646327812495
19,1.280416394050057
20,1.2778679054006212
21,1.2943981817271066
22,1.222593617728557
23,1.2455551347835652
24,1.2488895301540572
25,1.2663277734909986
26,1.289848693378228
27,1.2953571725465263
28,1.3103593080128184
29,1.3165081755691914
30,1.3090500778242335
31,1.2935636651900426
32,1.2935108361043701
33,1.2895861231894366
34,1.2850671786479997
35,1.2507645892185748
36,1.2570380448242608
37,1.2537150808372701
38,1.2417649795776475
39,1.2358665018675894
40,1.2490473856531563
41,1.2283718031258075
42,1.2221925100865974
43,1.2216566408690044
44,1.2253786909633027
45,1.2212397017095227
46,1.2220510102846445
47,1.223041554618049
48,1.2230517606733262
49,1.2231141903725649
50,1.224345190299253
51,1.2240860269524467
52,1.2257796794126028
53,1.2252371136264049
54,1.2255581534046898
55,1.2026823244808478
56,1.2168905217029
57,1.210730296924749
58,1.2051406406520582
59,1.2051428729720433
60,1.2051285666476579
61,1.207632603892309
62,1.221621590260188
63,1.2204003341034997
64,1.2196514336913087
65,1.2174354808949877
66,1.218591950780185
67,1.2279330537187334
68,1.2349623986383589
69,1.234854280894985
70,1.2349466247771628
71,1.234399070022741
72,1.2313235169399699
73,1.232386318239199
74,1.2417162193568203
75,1.2455402746608297
76,1.239013914259869
77,1.2368117873005777
78,1.2308220040854605
79,1.2279374046584985
80,1.2227513505234715
81,1.2227521060999267
82,1.222363437616218
83,1.2220427424362483
84,1.2220408549058632
85,1.2214705568864117
86,1.2177165326697617
87,1.2241297020516635
88,1.2241307597184798
89,1.2241303638371483
90,1.2241288054696262
91,1.2201954980742613
92,1.2193647023999243
93,1.216720888367314
94,1.221477358086625
95,1.2214784128456384
96,1.2214795171872976
97,1.2214794994868994
98,1.2122136737283735
99,1.2124314960185307
100,1.212427555973171
101,1.2234167782016503
102,1.2234133808010657
103,1.2127966892848732
104,1.2128125280084983
105,1.2149711824500555
106,1.2173970221332917
107,1.2194875678636714
108,1.2194870891321377
109,1.219031897608341
110,1.2190151877516482
111,1.2178848438856105
112,1.2178863634017707
113,1.2178866222195885
114,1.2178881545381413
115,1.2249904745761069
116,1.228769156111155
117,1.2294009381121103
118,1.2294394856017994
119,1.229774568518482
120,1.2297772803775409
121,1.2296407767719368
122,1.232223493974664
123,1.234506692451416
124,1.2345087802122792
125,1.229572184378977
126,1.229572288980323
127,1.2273003276064363
128,1.2273101833915165
129,1.227295976627368
130,1.2289586184613523
131,1.2280612851375872
132,1.233678856494687
133,1.2336781741634888
134,1.2336705770129923
135,1.234177754737717
136,1.2341798732089069
137,1.234177548657128
138,1.2318863463558296
139,1.23533149984009
140,1.2353889600975714
141,1.2356442608862999
142,1.2356411954083684
143,1.2356383739228582
144,1.2356547272649647
145,1.236336495713207
146,1.2363873684429896
147,1.2400017707676319
148,1.2400019007203233
149,1.2400023237965352
150,1.2400061722498517
151,1.241315503728176
152,1.2413041770880737
153,1.2413067743612265
154,1.2414958644511278
155,1.2414958644511278
156,1.2414958644511278
157,1.2414958644511278
158,1.2414958644511278
159,1.2414958644511278
160,1.2414958644511278
161,1.2414958644511278
162,1.2414958644511278
163,1.2414958644511278
164,1.2414958644511278
165,1.2414958644511278
166,1.2414958644511278
167,1.2414958644511278
168,1.2414958644511278
169,1.2414958644511278
170,1.2414958644511278
171,1.2414958644511278
172,1.2414958644511278
173,1.2414958644511278
174,1.2414958644511278
175,1.2414958644511278
176,1.2414958644511278
177,1.2414958644511278
178,1.2414958644511278
179,1.2414958644511278
180,1.2414958644511278
181,1.2414958644511278
182,1.2414958644511278
183,1.2414958644511278
184,1.2414958644511278
185,1.2414958644511278
186,1.2414958644511278
187,1.2414958644511278
188,1.2414958644511278
189,1.2414958644511278
190,1.2414958644511278
191,1.2414958644511278
192,1.2414958644511278
193,1.2414958644511278
194,1.2414958644511278
195,1.2414958644511278
196,1.2414958644511278
197,1.2414958644511278
198,1.2414958644511278
199,1.2414958644511278
200,1.2414958644511278
201,1.2414958644511278
202,1.2414958644511278
203,1.2414958644511278
204,1.2414958644511278
205,1.2414958644511278
206,1.2414958644511278
207,1.2414958644511278
208,1.2414958644511278
209,1.2414958644511278
210,1.2414958644511278
