False Positive Rate,True Positive Rate
0.0,0.0
0.007662835249042145,0.04176334106728538
0.05555555555555555,0.25986078886310904
0.2988505747126437,0.568445475638051
0.6340996168582376,0.8491879350348028
0.9099616858237548,0.9698375870069605
1.0,1.0
