False Positive Rate,True Positive Rate
0.0,0.0
0.0,0.0023148148148148147
0.0,0.023148148148148147
0.0019193857965451055,0.023148148148148147
0.0019193857965451055,0.03935185185185185
0.003838771593090211,0.03935185185185185
0.003838771593090211,0.041666666666666664
0.005758157389635317,0.041666666666666664
0.005758157389635317,0.04861111111111111
0.007677543186180422,0.04861111111111111
0.007677543186180422,0.05555555555555555
0.011516314779270634,0.05555555555555555
0.011516314779270634,0.0787037037037037
0.013435700575815739,0.0787037037037037
0.013435700575815739,0.09027777777777778
0.015355086372360844,0.09027777777777778
0.015355086372360844,0.10416666666666667
0.019193857965451054,0.10416666666666667
0.019193857965451054,0.1087962962962963
0.02495201535508637,0.1087962962962963
0.02495201535508637,0.12731481481481483
0.026871401151631478,0.12731481481481483
0.026871401151631478,0.13194444444444445
0.026871401151631478,0.13657407407407407
0.026871401151631478,0.1388888888888889
0.028790786948176585,0.1388888888888889
0.028790786948176585,0.14351851851851852
0.030710172744721688,0.14351851851851852
0.030710172744721688,0.15046296296296297
0.03262955854126679,0.15046296296296297
0.03262955854126679,0.1527777777777778
0.0345489443378119,0.1527777777777778
0.0345489443378119,0.16203703703703703
0.036468330134357005,0.16203703703703703
0.036468330134357005,0.16898148148148148
0.03838771593090211,0.16898148148148148
0.03838771593090211,0.19212962962962962
0.04222648752399232,0.19212962962962962
0.04222648752399232,0.19675925925925927
0.044145873320537425,0.19675925925925927
0.044145873320537425,0.19907407407407407
0.046065259117082535,0.19907407407407407
0.046065259117082535,0.21296296296296297
0.04798464491362764,0.21296296296296297
0.04798464491362764,0.2222222222222222
0.04990403071017274,0.2222222222222222
0.04990403071017274,0.22685185185185186
0.05182341650671785,0.22685185185185186
0.05182341650671785,0.22916666666666666
0.053742802303262956,0.22916666666666666
0.053742802303262956,0.2361111111111111
0.05566218809980806,0.2361111111111111
0.05566218809980806,0.24305555555555555
0.05758157389635317,0.24305555555555555
0.05758157389635317,0.2523148148148148
0.05950095969289827,0.2523148148148148
0.05950095969289827,0.2569444444444444
0.06333973128598848,0.2569444444444444
0.06333973128598848,0.25925925925925924
0.06525911708253358,0.26157407407407407
0.06525911708253358,0.2638888888888889
0.0671785028790787,0.2638888888888889
0.0671785028790787,0.27314814814814814
0.0690978886756238,0.27314814814814814
0.0690978886756238,0.2800925925925926
0.0710172744721689,0.2800925925925926
0.0710172744721689,0.2916666666666667
0.07677543186180422,0.2916666666666667
0.07677543186180422,0.2962962962962963
0.08061420345489444,0.2962962962962963
0.08061420345489444,0.30787037037037035
0.08253358925143954,0.30787037037037035
0.08253358925143954,0.3125
0.08637236084452975,0.3125
0.08637236084452975,0.3148148148148148
0.09021113243761997,0.3148148148148148
0.09021113243761997,0.3194444444444444
0.09213051823416507,0.3194444444444444
0.09213051823416507,0.32175925925925924
0.09404990403071017,0.32175925925925924
0.09404990403071017,0.3263888888888889
0.09596928982725528,0.3263888888888889
0.09596928982725528,0.3287037037037037
0.09980806142034548,0.3287037037037037
0.09980806142034548,0.3333333333333333
0.1017274472168906,0.3333333333333333
0.1017274472168906,0.33564814814814814
0.1036468330134357,0.33564814814814814
0.1036468330134357,0.3402777777777778
0.10556621880998081,0.3402777777777778
0.10556621880998081,0.3425925925925926
0.10748560460652591,0.3425925925925926
0.10748560460652591,0.3472222222222222
0.10940499040307101,0.3472222222222222
0.10940499040307101,0.3541666666666667
0.11132437619961612,0.3541666666666667
0.11132437619961612,0.37037037037037035
0.11516314779270634,0.37037037037037035
0.11516314779270634,0.375
0.11708253358925144,0.375
0.11708253358925144,0.37962962962962965
0.12284069097888675,0.37962962962962965
0.12284069097888675,0.3819444444444444
0.12476007677543186,0.38425925925925924
0.12667946257197696,0.38425925925925924
0.12667946257197696,0.39351851851851855
0.12667946257197696,0.3958333333333333
0.1324376199616123,0.3958333333333333
0.1324376199616123,0.39814814814814814
0.1343570057581574,0.39814814814814814
0.1343570057581574,0.4027777777777778
0.1381957773512476,0.4027777777777778
0.1381957773512476,0.4050925925925926
0.1401151631477927,0.4050925925925926
0.1401151631477927,0.41435185185185186
0.1420345489443378,0.41435185185185186
0.1420345489443378,0.41898148148148145
0.14395393474088292,0.41898148148148145
0.14395393474088292,0.4236111111111111
0.14779270633397312,0.4236111111111111
0.14779270633397312,0.42592592592592593
0.14971209213051823,0.42824074074074076
0.14971209213051823,0.4351851851851852
0.15163147792706333,0.4351851851851852
0.15163147792706333,0.4398148148148148
0.15355086372360843,0.4398148148148148
0.15355086372360843,0.4444444444444444
0.15547024952015356,0.4444444444444444
0.15547024952015356,0.44907407407407407
0.16314779270633398,0.44907407407407407
0.16314779270633398,0.45601851851851855
0.16698656429942418,0.45601851851851855
0.16698656429942418,0.4583333333333333
0.1727447216890595,0.4583333333333333
0.1727447216890595,0.46064814814814814
0.1746641074856046,0.46296296296296297
0.1746641074856046,0.47685185185185186
0.1765834932821497,0.47685185185185186
0.1765834932821497,0.48148148148148145
0.1785028790786948,0.48148148148148145
0.1785028790786948,0.4837962962962963
0.18234165067178504,0.4837962962962963
0.18234165067178504,0.4861111111111111
0.18809980806142035,0.4861111111111111
0.18809980806142035,0.48842592592592593
0.19193857965451055,0.48842592592592593
0.19193857965451055,0.4930555555555556
0.19577735124760076,0.4930555555555556
0.19577735124760076,0.4976851851851852
0.19961612284069097,0.4976851851851852
0.19961612284069097,0.5023148148148148
0.20153550863723607,0.5023148148148148
0.20153550863723607,0.5092592592592593
0.2034548944337812,0.5092592592592593
0.2034548944337812,0.5162037037037037
0.2072936660268714,0.5162037037037037
0.21113243761996162,0.5162037037037037
0.21113243761996162,0.5208333333333334
0.21305182341650672,0.5208333333333334
0.21305182341650672,0.5254629629629629
0.21689059500959693,0.5254629629629629
0.21689059500959693,0.5277777777777778
0.21880998080614203,0.5277777777777778
0.21880998080614203,0.5324074074074074
0.22456813819577734,0.5324074074074074
0.22456813819577734,0.5393518518518519
0.22648752399232247,0.5393518518518519
0.22648752399232247,0.5416666666666666
0.2418426103646833,0.5416666666666666
0.2418426103646833,0.5439814814814815
0.2456813819577735,0.5439814814814815
0.2514395393474088,0.5439814814814815
0.2533589251439539,0.5462962962962963
0.2533589251439539,0.5486111111111112
0.2629558541266795,0.5486111111111112
0.2648752399232246,0.5532407407407407
0.2648752399232246,0.5555555555555556
0.2706333973128599,0.5555555555555556
0.2706333973128599,0.5578703703703703
0.2744721689059501,0.5578703703703703
0.2744721689059501,0.5601851851851852
0.2763915547024952,0.5601851851851852
0.2763915547024952,0.5671296296296297
0.2802303262955854,0.5671296296296297
0.2802303262955854,0.5740740740740741
0.2821497120921305,0.5740740740740741
0.2821497120921305,0.5763888888888888
0.28598848368522073,0.5763888888888888
0.28598848368522073,0.5810185185185185
0.28790786948176583,0.5810185185185185
0.28790786948176583,0.5833333333333334
0.29366602687140114,0.5833333333333334
0.29366602687140114,0.5879629629629629
0.30134357005758156,0.5879629629629629
0.30134357005758156,0.5902777777777778
0.30326295585412666,0.5902777777777778
0.30326295585412666,0.5972222222222222
0.30518234165067176,0.5972222222222222
0.30518234165067176,0.6018518518518519
0.30518234165067176,0.6064814814814815
0.30518234165067176,0.6111111111111112
0.30710172744721687,0.6111111111111112
0.30710172744721687,0.6157407407407407
0.30902111324376197,0.6157407407407407
0.30902111324376197,0.6203703703703703
0.31094049904030713,0.6203703703703703
0.31285988483685223,0.6226851851851852
0.31285988483685223,0.625
0.31477927063339733,0.625
0.31477927063339733,0.6273148148148148
0.31669865642994244,0.6273148148148148
0.31669865642994244,0.6296296296296297
0.31861804222648754,0.6296296296296297
0.31861804222648754,0.6319444444444444
0.32053742802303264,0.6319444444444444
0.32053742802303264,0.6388888888888888
0.32245681381957775,0.6388888888888888
0.32245681381957775,0.6435185185185185
0.32629558541266795,0.6435185185185185
0.32629558541266795,0.6550925925925926
0.32821497120921306,0.6550925925925926
0.32821497120921306,0.6574074074074074
0.33013435700575816,0.6574074074074074
0.33013435700575816,0.6620370370370371
0.33397312859884837,0.6620370370370371
0.33397312859884837,0.6643518518518519
0.3416506717850288,0.6643518518518519
0.3416506717850288,0.6666666666666666
0.345489443378119,0.6666666666666666
0.345489443378119,0.6712962962962963
0.3474088291746641,0.6712962962962963
0.3474088291746641,0.6759259259259259
0.3493282149712092,0.6759259259259259
0.3493282149712092,0.6851851851851852
0.3512476007677543,0.6851851851851852
0.3512476007677543,0.6875
0.3550863723608445,0.6875
0.3550863723608445,0.6898148148148148
0.3666026871401152,0.6898148148148148
0.3666026871401152,0.6921296296296297
0.3685220729366603,0.6921296296296297
0.3685220729366603,0.6944444444444444
0.3704414587332054,0.6944444444444444
0.3704414587332054,0.6967592592592593
0.3761996161228407,0.6967592592592593
0.3761996161228407,0.6990740740740741
0.3800383877159309,0.6990740740740741
0.3800383877159309,0.7013888888888888
0.3857965451055662,0.7013888888888888
0.3857965451055662,0.7037037037037037
0.3877159309021113,0.7037037037037037
0.3877159309021113,0.7060185185185185
0.3896353166986564,0.7060185185185185
0.3915547024952015,0.7083333333333334
0.39731285988483683,0.7083333333333334
0.39731285988483683,0.7106481481481481
0.39923224568138194,0.7129629629629629
0.4049904030710173,0.7129629629629629
0.4049904030710173,0.7152777777777778
0.4126679462571977,0.7152777777777778
0.4126679462571977,0.7199074074074074
0.4165067178502879,0.7199074074074074
0.4165067178502879,0.7268518518518519
0.43186180422264875,0.7268518518518519
0.43186180422264875,0.7314814814814815
0.43378119001919385,0.7314814814814815
0.43378119001919385,0.7384259259259259
0.44529750479846447,0.7384259259259259
0.44529750479846447,0.7430555555555556
0.4472168905950096,0.7430555555555556
0.4472168905950096,0.7453703703703703
0.4491362763915547,0.7476851851851852
0.45489443378119004,0.7476851851851852
0.45489443378119004,0.75
0.45681381957773515,0.75
0.45681381957773515,0.7546296296296297
0.46065259117082535,0.7546296296296297
0.46065259117082535,0.7592592592592593
0.46641074856046066,0.7592592592592593
0.46641074856046066,0.7638888888888888
0.472168905950096,0.7638888888888888
0.472168905950096,0.7662037037037037
0.4798464491362764,0.7662037037037037
0.4798464491362764,0.7754629629629629
0.4856046065259117,0.7754629629629629
0.4856046065259117,0.7824074074074074
0.4875239923224568,0.7824074074074074
0.4875239923224568,0.7962962962962963
0.4894433781190019,0.7962962962962963
0.4894433781190019,0.7986111111111112
0.4932821497120921,0.7986111111111112
0.4932821497120921,0.8055555555555556
0.4971209213051823,0.8055555555555556
0.4971209213051823,0.8125
0.4990403071017274,0.8125
0.5028790786948176,0.8125
0.5047984644913628,0.8125
0.5047984644913628,0.8148148148148148
0.508637236084453,0.8148148148148148
0.510556621880998,0.8171296296296297
0.5124760076775432,0.8171296296296297
0.5124760076775432,0.8194444444444444
0.5143953934740882,0.8194444444444444
0.5143953934740882,0.8240740740740741
0.5163147792706334,0.8240740740740741
0.5163147792706334,0.8263888888888888
0.5201535508637236,0.8263888888888888
0.5201535508637236,0.8310185185185185
0.5220729366602687,0.8310185185185185
0.5220729366602687,0.8333333333333334
0.525911708253359,0.8333333333333334
0.525911708253359,0.8356481481481481
0.527831094049904,0.8356481481481481
0.527831094049904,0.8379629629629629
0.5335892514395394,0.8379629629629629
0.5335892514395394,0.8402777777777778
0.5355086372360844,0.8402777777777778
0.5355086372360844,0.8425925925925926
0.5393474088291746,0.8425925925925926
0.5393474088291746,0.8495370370370371
0.5489443378119002,0.8495370370370371
0.5489443378119002,0.8518518518518519
0.5508637236084453,0.8518518518518519
0.5508637236084453,0.8541666666666666
0.5547024952015355,0.8541666666666666
0.5547024952015355,0.8564814814814815
0.5738963531669866,0.8564814814814815
0.5758157389635317,0.8587962962962963
0.5777351247600768,0.8587962962962963
0.5777351247600768,0.8634259259259259
0.5834932821497121,0.8634259259259259
0.5834932821497121,0.8657407407407407
0.5873320537428023,0.8657407407407407
0.5873320537428023,0.8680555555555556
0.5969289827255279,0.8680555555555556
0.5969289827255279,0.8726851851851852
0.6065259117082533,0.8726851851851852
0.6065259117082533,0.875
0.6180422264875239,0.875
0.6180422264875239,0.8773148148148148
0.6199616122840691,0.8773148148148148
0.6199616122840691,0.8796296296296297
0.6295585412667947,0.8796296296296297
0.6295585412667947,0.8819444444444444
0.6333973128598849,0.8819444444444444
0.6333973128598849,0.8842592592592593
0.6353166986564299,0.8842592592592593
0.6353166986564299,0.8865740740740741
0.6391554702495201,0.8865740740740741
0.6391554702495201,0.8888888888888888
0.6468330134357005,0.8888888888888888
0.6468330134357005,0.8912037037037037
0.6506717850287908,0.8912037037037037
0.6506717850287908,0.8958333333333334
0.6525911708253359,0.8958333333333334
0.6525911708253359,0.8981481481481481
0.654510556621881,0.8981481481481481
0.654510556621881,0.9004629629629629
0.6621880998080614,0.9004629629629629
0.6621880998080614,0.9027777777777778
