False Positive Rate,True Positive Rate
0.0,0.0
0.0016666666666666668,0.0
0.0016666666666666668,0.0056657223796034
0.0033333333333333335,0.0056657223796034
0.0033333333333333335,0.014164305949008499
0.005,0.014164305949008499
0.005,0.0169971671388102
0.006666666666666667,0.0169971671388102
0.006666666666666667,0.019830028328611898
0.008333333333333333,0.019830028328611898
0.008333333333333333,0.025495750708215296
0.015,0.025495750708215296
0.015,0.0339943342776204
0.016666666666666666,0.0339943342776204
0.016666666666666666,0.05099150141643059
0.02,0.05099150141643059
0.02,0.056657223796033995
0.021666666666666667,0.056657223796033995
0.021666666666666667,0.06515580736543909
0.023333333333333334,0.06515580736543909
0.023333333333333334,0.0679886685552408
0.028333333333333332,0.0679886685552408
0.028333333333333332,0.0764872521246459
0.03166666666666667,0.0764872521246459
0.03166666666666667,0.0821529745042493
0.03333333333333333,0.0821529745042493
0.03333333333333333,0.08781869688385269
0.035,0.08781869688385269
0.035,0.09348441926345609
0.03666666666666667,0.09348441926345609
0.03666666666666667,0.09915014164305949
0.03833333333333333,0.09915014164305949
0.03833333333333333,0.10198300283286119
0.04,0.10198300283286119
0.041666666666666664,0.1048158640226629
0.043333333333333335,0.1048158640226629
0.043333333333333335,0.11048158640226628
0.045,0.11048158640226628
0.045,0.12181303116147309
0.04666666666666667,0.12464589235127478
0.04833333333333333,0.12464589235127478
0.04833333333333333,0.13031161473087818
0.05,0.13031161473087818
0.05,0.14447592067988668
0.051666666666666666,0.14447592067988668
0.051666666666666666,0.1501416430594901
0.05333333333333334,0.1501416430594901
0.05333333333333334,0.1558073654390935
0.055,0.15864022662889518
0.055,0.16147308781869688
0.056666666666666664,0.16147308781869688
0.056666666666666664,0.1671388101983003
0.06,0.1671388101983003
0.06166666666666667,0.17563739376770537
0.06333333333333334,0.17563739376770537
0.06333333333333334,0.17847025495750707
0.06666666666666667,0.1813031161473088
0.06666666666666667,0.18413597733711048
0.07,0.18413597733711048
0.07333333333333333,0.18413597733711048
0.07333333333333333,0.18980169971671387
0.075,0.18980169971671387
0.075,0.19263456090651557
0.07666666666666666,0.19263456090651557
0.07666666666666666,0.1954674220963173
0.08,0.1954674220963173
0.08,0.19830028328611898
0.08166666666666667,0.20113314447592068
0.08166666666666667,0.20396600566572237
0.08333333333333333,0.20396600566572237
0.08666666666666667,0.20396600566572237
0.09166666666666666,0.20396600566572237
0.09166666666666666,0.2237960339943343
0.095,0.2237960339943343
0.095,0.23796033994334279
0.09666666666666666,0.23796033994334279
0.09666666666666666,0.24079320113314448
0.1,0.24079320113314448
0.1,0.24362606232294617
0.10166666666666667,0.24362606232294617
0.10166666666666667,0.24929178470254956
0.10333333333333333,0.24929178470254956
0.10333333333333333,0.254957507082153
