False Positive Rate,True Positive Rate
0.0,0.0
0.0,0.0028328611898017
0.0,0.0113314447592068
0.0016666666666666668,0.0113314447592068
0.0016666666666666668,0.053824362606232294
0.0033333333333333335,0.053824362606232294
0.0033333333333333335,0.0708215297450425
0.005,0.0708215297450425
0.005,0.10198300283286119
0.005,0.10764872521246459
0.008333333333333333,0.10764872521246459
0.008333333333333333,0.11048158640226628
0.01,0.11048158640226628
0.01,0.1274787535410765
0.011666666666666667,0.13031161473087818
0.011666666666666667,0.141643059490085
0.011666666666666667,0.1501416430594901
0.013333333333333334,0.1501416430594901
0.013333333333333334,0.1558073654390935
0.015,0.1558073654390935
0.016666666666666666,0.15864022662889518
0.016666666666666666,0.22662889518413598
0.018333333333333333,0.22662889518413598
0.018333333333333333,0.23512747875354106
0.018333333333333333,0.24079320113314448
0.018333333333333333,0.29461756373937675
0.02,0.29461756373937675
0.02,0.3002832861189802
0.021666666666666667,0.3002832861189802
0.021666666666666667,0.31444759206798867
0.023333333333333334,0.31444759206798867
0.023333333333333334,0.34277620396600567
0.025,0.34277620396600567
0.025,0.34844192634560905
0.025,0.35410764872521244
0.02666666666666667,0.35410764872521244
0.02666666666666667,0.3597733711048159
0.028333333333333332,0.3597733711048159
0.028333333333333332,0.40509915014164305
0.03,0.40509915014164305
0.03,0.42492917847025496
0.03333333333333333,0.42492917847025496
0.03333333333333333,0.42776203966005666
0.03666666666666667,0.43059490084985835
0.03833333333333333,0.43059490084985835
0.03833333333333333,0.43342776203966005
0.04,0.44192634560906513
0.04,0.4447592067988669
0.041666666666666664,0.4475920679886686
0.041666666666666664,0.45042492917847027
0.045,0.45042492917847027
0.045,0.45892351274787535
0.04666666666666667,0.45892351274787535
0.04666666666666667,0.46175637393767704
0.04833333333333333,0.46175637393767704
0.04833333333333333,0.47875354107648727
0.05,0.47875354107648727
0.05,0.48441926345609065
0.051666666666666666,0.48441926345609065
0.051666666666666666,0.49008498583569404
0.051666666666666666,0.49575070821529743
0.051666666666666666,0.5014164305949008
0.05333333333333334,0.5014164305949008
0.05333333333333334,0.5297450424929179
0.055,0.5297450424929179
0.055,0.5325779036827195
0.056666666666666664,0.5354107648725213
0.056666666666666664,0.5410764872521246
0.06,0.5410764872521246
0.06,0.546742209631728
0.06166666666666667,0.546742209631728
0.06166666666666667,0.5495750708215298
0.06333333333333334,0.5495750708215298
0.06333333333333334,0.56657223796034
0.06833333333333333,0.56657223796034
0.06833333333333333,0.5835694050991501
0.07,0.5835694050991501
0.07,0.5977337110481586
0.07333333333333333,0.5977337110481586
0.07333333333333333,0.6005665722379604
0.075,0.6005665722379604
0.075,0.6062322946175638
0.07833333333333334,0.6062322946175638
0.07833333333333334,0.6090651558073654
0.08166666666666667,0.6090651558073654
0.08166666666666667,0.6118980169971672
