False Positive Rate,True Positive Rate
0.0,0.0
0.0,0.014084507042253521
0.03333333333333333,0.014084507042253521
0.03333333333333333,0.04225352112676056
0.041666666666666664,0.04225352112676056
0.041666666666666664,0.07042253521126761
0.05,0.07042253521126761
0.05,0.09859154929577464
0.058333333333333334,0.09859154929577464
0.058333333333333334,0.11267605633802817
0.06666666666666667,0.11267605633802817
0.06666666666666667,0.18309859154929578
0.09166666666666666,0.18309859154929578
0.09166666666666666,0.19718309859154928
0.10833333333333334,0.19718309859154928
0.10833333333333334,0.2112676056338028
0.125,0.2112676056338028
0.125,0.23943661971830985
0.14166666666666666,0.23943661971830985
0.14166666666666666,0.2535211267605634
0.15833333333333333,0.2535211267605634
0.15833333333333333,0.2676056338028169
0.16666666666666666,0.2676056338028169
0.16666666666666666,0.28169014084507044
0.175,0.28169014084507044
0.175,0.323943661971831
0.18333333333333332,0.323943661971831
0.18333333333333332,0.352112676056338
0.21666666666666667,0.352112676056338
0.21666666666666667,0.36619718309859156
0.225,0.36619718309859156
0.225,0.38028169014084506
0.25,0.38028169014084506
0.25,0.39436619718309857
0.2833333333333333,0.39436619718309857
0.2833333333333333,0.4225352112676056
0.3,0.4225352112676056
0.3,0.43661971830985913
0.325,0.43661971830985913
0.325,0.4507042253521127
0.3333333333333333,0.4507042253521127
0.3333333333333333,0.4788732394366197
0.3416666666666667,0.4788732394366197
0.3416666666666667,0.49295774647887325
0.35833333333333334,0.49295774647887325
0.35833333333333334,0.5070422535211268
0.4083333333333333,0.5070422535211268
0.4083333333333333,0.5211267605633803
0.425,0.5211267605633803
0.425,0.5352112676056338
0.44166666666666665,0.5352112676056338
0.44166666666666665,0.5492957746478874
0.4583333333333333,0.5492957746478874
0.4583333333333333,0.5774647887323944
0.4666666666666667,0.5774647887323944
0.4666666666666667,0.5915492957746479
0.475,0.5915492957746479
0.475,0.6056338028169014
0.5083333333333333,0.6056338028169014
0.5083333333333333,0.6338028169014085
0.5333333333333333,0.6338028169014085
0.5333333333333333,0.647887323943662
0.5416666666666666,0.647887323943662
0.5416666666666666,0.6619718309859155
0.55,0.6619718309859155
0.55,0.676056338028169
0.5666666666666667,0.676056338028169
0.5666666666666667,0.704225352112676
0.5833333333333334,0.704225352112676
0.5916666666666667,0.704225352112676
0.5916666666666667,0.7183098591549296
0.6166666666666667,0.7183098591549296
0.6166666666666667,0.7323943661971831
0.65,0.7323943661971831
0.6666666666666666,0.7323943661971831
0.6666666666666666,0.7464788732394366
0.6833333333333333,0.7464788732394366
0.6833333333333333,0.7605633802816901
0.6916666666666667,0.7605633802816901
0.6916666666666667,0.7887323943661971
0.7333333333333333,0.7887323943661971
0.7333333333333333,0.8309859154929577
0.75,0.8309859154929577
0.75,0.8591549295774648
0.7833333333333333,0.8591549295774648
0.7833333333333333,0.8732394366197183
0.8083333333333333,0.8732394366197183
0.8083333333333333,0.9014084507042254
0.8166666666666667,0.9014084507042254
0.8166666666666667,0.9154929577464789
0.825,0.9154929577464789
0.825,0.9295774647887324
0.875,0.9295774647887324
0.875,0.9436619718309859
0.9416666666666667,0.9436619718309859
0.9416666666666667,0.9577464788732394
0.95,0.9577464788732394
0.95,0.9859154929577465
0.9666666666666667,0.9859154929577465
0.9666666666666667,1.0
1.0,1.0
